zone_trace_id,scenario_method_id,scenario_id,method_id,selection_rank,candidate_site_id,demand_zone_id,zone_coverage_rank,coverage_radius_km,distance_km,zone_demand_weight,zone_demand_share_of_candidate,allowed_use_note,proxy_assumption_label
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DE122,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DE122,2,30,4.164,309050,0.189369,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DE124,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DE124,3,30,24.895,230737,0.141383,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DE12B,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DE12B,4,30,26.031,199745,0.122393,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DE129,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DE129,5,30,27.594,134912,0.082667,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DEB3E,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DEB3E,6,30,18.4,131383,0.080504,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DEB3H,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DEB3H,7,30,28.458,113031,0.069259,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:25241985|dz:nuts2024:DE121,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,8,candidate:osm:node:25241985,dz:nuts2024:DE121,8,30,29.842,56881,0.034853,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:261157800|dz:nuts2024:DE116,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,9,candidate:osm:node:261157800,dz:nuts2024:DE116,1,30,19.35,440696,0.354512,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:261157800|dz:nuts2024:DE118,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,9,candidate:osm:node:261157800,dz:nuts2024:DE118,2,30,26.139,353877,0.284672,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:261157800|dz:nuts2024:DE11A,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,9,candidate:osm:node:261157800,dz:nuts2024:DE11A,3,30,29.208,200902,0.161613,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:261157800|dz:nuts2024:DE117,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,9,candidate:osm:node:261157800,dz:nuts2024:DE117,4,30,22.223,131986,0.106174,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:261157800|dz:nuts2024:DE119,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,9,candidate:osm:node:261157800,dz:nuts2024:DE119,5,30,21.617,115644,0.093028,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:2735095491|dz:nuts2024:BE332,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,10,candidate:osm:node:2735095491,dz:nuts2024:BE332,1,30,26.083,637220,0.428927,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:2735095491|dz:nuts2024:BE224,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,10,candidate:osm:node:2735095491,dz:nuts2024:BE224,2,30,25.852,436040,0.293508,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:2735095491|dz:nuts2024:BE223,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,10,candidate:osm:node:2735095491,dz:nuts2024:BE223,3,30,27.954,211654,0.142469,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:2735095491|dz:nuts2024:BE331,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,10,candidate:osm:node:2735095491,dz:nuts2024:BE331,4,30,23.317,116478,0.078404,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:2735095491|dz:nuts2024:BE334,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,10,candidate:osm:node:2735095491,dz:nuts2024:BE334,5,30,4.999,84223,0.056692,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-shortlist-exact|candidate:osm:node:25214653|dz:nuts2024:FR101,scenario:radius-base|method:mclp-shortlist-exact,scenario:radius-base,method:mclp-shortlist-exact,1,candidate:osm:node:25214653,dz:nuts2024:FR101,1,30,3.147,2065560,0.251968,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-shortlist-exact|candidate:osm:node:25214653|dz:nuts2024:FR106,scenario:radius-base|method:mclp-shortlist-exact,scenario:radius-base,method:mclp-shortlist-exact,1,candidate:osm:node:25214653,dz:nuts2024:FR106,2,30,6.071,1731789,0.211253,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-shortlist-exact|candidate:osm:node:25214653|dz:nuts2024:FR105,scenario:radius-base|method:mclp-shortlist-exact,scenario:radius-base,method:mclp-shortlist-exact,1,candidate:osm:node:25214653,dz:nuts2024:FR105,3,30,9.749,1668275,0.203505,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-shortlist-exact|candidate:osm:node:25214653|dz:nuts2024:FR107,scenario:radius-base|method:mclp-shortlist-exact,scenario:radius-base,method:mclp-shortlist-exact,1,candidate:osm:node:25214653,dz:nuts2024:FR107,4,30,13.704,1434875,0.175034,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-shortlist-exact|candidate:osm:node:25214653|dz:nuts2024:FR108,scenario:radius-base|method:mclp-shortlist-exact,scenario:radius-base,method:mclp-shortlist-exact,1,candidate:osm:node:25214653,dz:nuts2024:FR108,5,30,28.966,1297210,0.158241,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:min-cost-coverage-pulp|candidate:osm:node:320203219|dz:nuts2024:FR101,scenario:radius-base|method:min-cost-coverage-pulp,scenario:radius-base,method:min-cost-coverage-pulp,1,candidate:osm:node:320203219,dz:nuts2024:FR101,1,30,5.143,2065560,0.251968,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:min-cost-coverage-pulp|candidate:osm:node:320203219|dz:nuts2024:FR106,scenario:radius-base|method:min-cost-coverage-pulp,scenario:radius-base,method:min-cost-coverage-pulp,1,candidate:osm:node:320203219,dz:nuts2024:FR106,2,30,5.068,1731789,0.211253,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:min-cost-coverage-pulp|candidate:osm:node:320203219|dz:nuts2024:FR105,scenario:radius-base|method:min-cost-coverage-pulp,scenario:radius-base,method:min-cost-coverage-pulp,1,candidate:osm:node:320203219,dz:nuts2024:FR105,3,30,10.899,1668275,0.203505,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:min-cost-coverage-pulp|candidate:osm:node:320203219|dz:nuts2024:FR107,scenario:radius-base|method:min-cost-coverage-pulp,scenario:radius-base,method:min-cost-coverage-pulp,1,candidate:osm:node:320203219,dz:nuts2024:FR107,4,30,15.651,1434875,0.175034,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:min-cost-coverage-pulp|candidate:osm:node:320203219|dz:nuts2024:FR108,scenario:radius-base|method:min-cost-coverage-pulp,scenario:radius-base,method:min-cost-coverage-pulp,1,candidate:osm:node:320203219,dz:nuts2024:FR108,5,30,27.513,1297210,0.158241,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25213823|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,1,candidate:osm:node:25213823,dz:nuts2024:FR101,1,15,6.017,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25213823|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,1,candidate:osm:node:25213823,dz:nuts2024:FR106,2,15,9.552,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25213823|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,1,candidate:osm:node:25213823,dz:nuts2024:FR105,3,15,12.163,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25213823|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,1,candidate:osm:node:25213823,dz:nuts2024:FR107,4,15,7.085,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25214653|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,2,candidate:osm:node:25214653,dz:nuts2024:FR101,1,15,3.147,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25214653|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,2,candidate:osm:node:25214653,dz:nuts2024:FR106,2,15,6.071,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25214653|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,2,candidate:osm:node:25214653,dz:nuts2024:FR105,3,15,9.749,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:25214653|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,2,candidate:osm:node:25214653,dz:nuts2024:FR107,4,15,13.704,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:309654919|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,3,candidate:osm:node:309654919,dz:nuts2024:FR101,1,15,3.143,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:309654919|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,3,candidate:osm:node:309654919,dz:nuts2024:FR106,2,15,12.187,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:309654919|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,3,candidate:osm:node:309654919,dz:nuts2024:FR105,3,15,4.216,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:309654919|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,3,candidate:osm:node:309654919,dz:nuts2024:FR107,4,15,14.116,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:471629646|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,4,candidate:osm:node:471629646,dz:nuts2024:FR101,1,15,4.804,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:471629646|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,4,candidate:osm:node:471629646,dz:nuts2024:FR106,2,15,5.572,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:471629646|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,4,candidate:osm:node:471629646,dz:nuts2024:FR105,3,15,11.967,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:471629646|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,4,candidate:osm:node:471629646,dz:nuts2024:FR107,4,15,10.942,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:625171506|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,5,candidate:osm:node:625171506,dz:nuts2024:FR101,1,15,3.338,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:625171506|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,5,candidate:osm:node:625171506,dz:nuts2024:FR106,2,15,10.179,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:625171506|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,5,candidate:osm:node:625171506,dz:nuts2024:FR105,3,15,8.914,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:625171506|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,5,candidate:osm:node:625171506,dz:nuts2024:FR107,4,15,9.618,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:648114671|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,6,candidate:osm:node:648114671,dz:nuts2024:FR101,1,15,4.96,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:648114671|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,6,candidate:osm:node:648114671,dz:nuts2024:FR106,2,15,5.417,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:648114671|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,6,candidate:osm:node:648114671,dz:nuts2024:FR105,3,15,12.124,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:648114671|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,6,candidate:osm:node:648114671,dz:nuts2024:FR107,4,15,10.993,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:259284911|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,7,candidate:osm:node:259284911,dz:nuts2024:FR101,1,15,4.264,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:259284911|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,7,candidate:osm:node:259284911,dz:nuts2024:FR106,2,15,13.36,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:259284911|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,7,candidate:osm:node:259284911,dz:nuts2024:FR105,3,15,3.627,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:259284911|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,7,candidate:osm:node:259284911,dz:nuts2024:FR107,4,15,14.224,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:262276013|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,8,candidate:osm:node:262276013,dz:nuts2024:FR101,1,15,2.051,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:262276013|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,8,candidate:osm:node:262276013,dz:nuts2024:FR106,2,15,10.781,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:262276013|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,8,candidate:osm:node:262276013,dz:nuts2024:FR105,3,15,5.154,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:262276013|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,8,candidate:osm:node:262276013,dz:nuts2024:FR107,4,15,14.323,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:307372951|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,9,candidate:osm:node:307372951,dz:nuts2024:FR101,1,15,0.28,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:307372951|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,9,candidate:osm:node:307372951,dz:nuts2024:FR106,2,15,9.037,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:307372951|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,9,candidate:osm:node:307372951,dz:nuts2024:FR105,3,15,7.111,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:307372951|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,9,candidate:osm:node:307372951,dz:nuts2024:FR107,4,15,13.126,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:605504117|dz:nuts2024:FR101,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,10,candidate:osm:node:605504117,dz:nuts2024:FR101,1,15,5.283,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:605504117|dz:nuts2024:FR106,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,10,candidate:osm:node:605504117,dz:nuts2024:FR106,2,15,14.335,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:605504117|dz:nuts2024:FR105,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,10,candidate:osm:node:605504117,dz:nuts2024:FR105,3,15,4.703,1668275,0.241762,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:baseline-topk|candidate:osm:node:605504117|dz:nuts2024:FR107,scenario:radius-conservative|method:baseline-topk,scenario:radius-conservative,method:baseline-topk,10,candidate:osm:node:605504117,dz:nuts2024:FR107,4,15,13.166,1434875,0.207938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:307372951|dz:nuts2024:FR101,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,1,candidate:osm:node:307372951,dz:nuts2024:FR101,1,15,0.28,2065560,0.299335,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-conservative|method:mclp-pulp-cbc|candidate:osm:node:307372951|dz:nuts2024:FR106,scenario:radius-conservative|method:mclp-pulp-cbc,scenario:radius-conservative,method:mclp-pulp-cbc,1,candidate:osm:node:307372951,dz:nuts2024:FR106,2,15,9.037,1731789,0.250966,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
